Date	Open	High	Low	Close	Volume
20200203	75.650002	76.820000	75.410004	75.639999	74.893021
20200204	76.470001	77.129997	76.220001	76.730003	75.972260
20200205	77.349998	78.290001	77.209999	77.769997	77.001984
20200206	78.309998	78.940002	76.570000	76.589996	75.833641
20200207	76.230003	76.449997	74.959999	75.739998	74.992035
20200210	75.680000	77.010002	75.650002	77.000000	76.239594
20200211	79.489998	80.250000	76.629997	77.279999	76.516823
20200212	78.000000	79.290001	77.449997	78.849998	78.071320
20200213	78.529999	80.019997	78.529999	79.529999	78.744606
20200214	79.750000	79.750000	77.570000	78.139999	77.368332
20200218	78.120003	78.730003	78.110001	78.610001	77.833694
20200219	78.769997	79.070000	78.489998	78.620003	77.843597
20200220	78.489998	78.989998	77.860001	78.779999	78.002014
20200221	78.379997	78.570000	77.470001	78.269997	77.497047
20200224	76.849998	76.900002	75.389999	76.239998	75.487099
20200225	76.349998	76.440002	73.489998	74.019997	73.289017
20200226	74.080002	75.120003	72.410004	72.410004	71.694923
20200227	70.730003	72.010002	69.489998	69.519997	68.833458
20200228	67.989998	69.709999	67.059998	69.279999	68.595833
20200302	69.410004	70.470001	67.550003	70.360001	69.665169
20200303	70.120003	71.739998	68.209999	69.190002	68.506721
20200304	70.150002	71.110001	69.370003	70.980003	70.279045
20200305	69.059998	69.279999	67.669998	68.120003	67.447289
20200306	66.209999	67.529999	64.769997	65.820000	65.169998
20200309	62.610001	62.619999	60.250000	60.369999	60.369999
20200310	62.020000	64.230003	59.430000	64.180000	64.180000
20200311	62.450001	62.880001	60.970001	62.220001	62.220001
20200312	58.680000	59.599998	55.349998	56.549999	56.549999
20200313	59.380001	62.939999	55.389999	62.910000	62.910000
20200316	56.869999	60.740002	52.840000	57.230000	57.230000
20200317	58.450001	59.889999	52.500000	59.509998	59.509998
20200318	55.790001	56.439999	51.340000	56.029999	56.029999
20200319	55.250000	58.549999	54.520000	54.840000	54.840000
20200320	55.520000	55.580002	48.380001	49.509998	49.509998
20200323	48.790001	50.459999	46.369999	48.299999	48.299999
20200324	51.650002	52.340000	49.599998	51.480000	51.480000
20200325	51.619999	56.680000	49.709999	52.160000	52.160000
20200326	52.790001	56.590000	52.490002	56.349998	56.349998
20200327	54.250000	55.919998	51.250000	51.980000	51.980000
20200330	51.490002	55.500000	50.560001	54.919998	54.919998
20200331	55.090000	56.200001	54.040001	54.900002	54.900002
20200401	52.290001	53.189999	50.810001	51.669998	51.669998
20200402	51.130001	54.099998	50.180000	52.110001	52.110001
20200403	51.799999	53.270000	49.480000	49.590000	49.590000
20200406	51.820000	54.049999	51.090000	53.700001	53.700001
20200407	56.450001	56.750000	54.189999	54.259998	54.259998
20200408	54.439999	55.150002	52.900002	54.669998	54.669998
20200409	55.599998	57.660000	55.450001	56.799999	56.799999
20200413	56.369999	56.529999	53.939999	55.750000	55.750000
20200414	56.959999	57.020000	55.470001	55.590000	55.590000
20200415	53.950001	54.340000	50.779999	51.959999	51.959999
20200416	52.360001	53.299999	49.580002	53.020000	53.020000
20200417	54.720001	56.310001	53.619999	54.570000	54.570000
20200420	53.400002	55.380001	52.080002	53.919998	53.919998
20200421	52.119999	53.029999	50.840000	51.340000	51.340000
20200422	52.410000	52.680000	50.470001	50.689999	50.689999
20200423	50.959999	53.380001	50.799999	51.490002	51.490002
20200424	51.740002	52.369999	51.220001	52.029999	52.029999
20200427	52.560001	54.770000	52.560001	54.340000	54.340000
20200428	54.500000	56.980000	54.040001	56.500000	56.500000
20200429	57.830002	62.570000	57.830002	61.360001	61.360001
20200430	59.680000	60.049999	56.889999	57.029999	57.029999
20200501	56.020000	56.320000	55.009998	55.889999	55.889999
20200504	54.849998	54.900002	52.959999	54.270000	54.270000
20200505	54.849998	55.340000	54.060001	54.220001	54.220001
20200506	54.500000	54.759998	53.320000	54.340000	54.340000
20200507	54.950001	55.669998	54.369999	55.310001	55.310001
