Date	Open	High	Low	Close	Volume
20200203	83.290001	83.690002	82.110001	82.150002	81.941467
20200204	82.849998	83.900002	82.779999	83.519997	83.307983
20200205	84.529999	85.500000	84.389999	84.930000	84.714409
20200206	85.309998	85.389999	84.580002	84.820000	84.604691
20200207	84.610001	84.790001	82.919998	83.169998	82.958878
20200210	83.040001	84.639999	82.930000	84.430000	84.215683
20200211	85.029999	85.669998	84.839996	85.089996	84.874001
20200212	85.400002	86.059998	85.290001	85.430000	85.213142
20200213	85.099998	85.680000	84.660004	85.470001	85.253044
20200214	85.720001	85.860001	85.120003	85.820000	85.602150
20200218	85.660004	86.080002	84.529999	84.790001	84.574768
20200219	84.699997	85.839996	83.449997	85.349998	85.133339
20200220	84.900002	84.989998	83.360001	84.339996	84.125908
20200221	83.900002	85.089996	83.400002	85.070000	84.854057
20200224	82.220001	82.589996	80.019997	80.500000	80.295654
20200225	80.699997	80.879997	77.690002	77.949997	77.752129
20200226	78.660004	80.269997	78.089996	78.110001	77.911720
20200227	76.680000	80.300003	76.370003	77.430000	77.233452
20200228	74.970001	77.070000	74.169998	77.070000	76.874359
20200302	77.309998	82.000000	77.239998	81.970001	81.761925
20200303	81.889999	85.000000	79.279999	80.320000	80.116112
20200304	81.769997	84.430000	80.720001	84.349998	84.135880
20200305	82.139999	83.250000	79.699997	80.459999	80.255753
20200306	77.949997	78.900002	76.500000	78.559998	78.360580
20200309	72.589996	74.190002	70.169998	70.750000	70.570404
20200310	73.050003	73.620003	69.660004	72.910004	72.724922
20200311	70.760002	71.730003	67.570000	68.839996	68.665253
20200312	64.000000	67.139999	62.160000	63.419998	63.259010
20200313	66.529999	69.510002	63.750000	69.199997	69.024338
20200316	63.410000	66.620003	61.130001	64.129997	63.967205
20200317	66.019997	70.529999	63.939999	70.440002	70.261192
20200318	65.190002	69.879997	65.180000	68.870003	68.695183
20200319	68.540001	68.589996	64.169998	65.760002	65.593071
20200320	65.989998	71.000000	64.959999	66.459999	66.291298
20200323	66.800003	67.559998	62.090000	63.369999	63.209137
20200324	65.529999	68.180000	64.599998	67.000000	66.829926
20200325	67.120003	71.790001	65.110001	69.000000	68.824844
20200326	70.000000	74.449997	69.650002	73.720001	73.532867
20200327	71.550003	73.209999	70.279999	70.910004	70.730003
20200330	71.059998	73.180000	71.059998	72.669998	72.669998
20200331	72.339996	72.800003	70.500000	71.620003	71.620003
20200401	69.470001	70.230003	68.150002	68.919998	68.919998
20200402	68.269997	72.449997	68.139999	72.290001	72.290001
20200403	71.709999	72.330002	69.660004	70.419998	70.419998
20200406	72.970001	74.989998	72.250000	74.360001	74.360001
20200407	76.610001	77.559998	74.019997	74.029999	74.029999
20200408	74.169998	77.169998	72.750000	76.690002	76.690002
20200409	76.430000	78.720001	76.230003	78.330002	78.330002
20200413	77.440002	77.989998	75.019997	76.209999	76.209999
20200414	77.300003	79.199997	77.239998	78.830002	78.830002
20200415	77.440002	78.389999	77.000000	77.050003	77.050003
20200416	78.059998	78.919998	76.470001	78.750000	78.750000
20200417	80.089996	80.349998	78.309998	79.550003	79.550003
20200420	79.050003	79.050003	76.980003	77.370003	77.370003
20200421	75.760002	75.800003	73.709999	73.750000	73.750000
20200422	74.750000	75.000000	73.820000	74.410004	74.410004
