Date	Open	High	Low	Close	Volume
20200203	114.900002	115.389999	114.099998	114.269997	113.268364
20200204	115.239998	116.239998	114.889999	115.269997	114.259590
20200205	115.599998	116.949997	114.849998	116.809998	115.786095
20200206	116.830002	117.230003	116.059998	116.309998	115.290482
20200207	116.110001	116.760002	115.760002	116.449997	115.429253
20200210	115.750000	116.980003	115.050003	115.250000	114.239769
20200211	115.430000	115.500000	114.440002	115.400002	114.388458
20200212	115.500000	116.419998	115.410004	115.849998	114.834511
20200213	115.849998	117.540001	115.580002	117.440002	116.410576
20200214	117.669998	118.570000	117.160004	117.889999	116.856636
20200218	118.470001	119.949997	117.360001	119.629997	118.581375
20200219	119.500000	119.940002	117.680000	117.680000	116.648476
20200220	117.209999	118.110001	116.860001	117.690002	116.658386
20200221	117.440002	118.750000	117.309998	118.580002	117.540581
20200224	117.459999	118.459999	115.949997	116.320000	115.300392
20200225	116.349998	117.070000	114.050003	114.389999	113.387306
20200226	114.699997	115.169998	113.650002	113.779999	112.782661
20200227	112.559998	114.070000	110.349998	110.400002	109.432281
20200228	107.690002	108.519997	104.370003	107.680000	106.736130
20200302	107.599998	116.400002	107.290001	115.879997	114.864243
20200303	116.080002	117.529999	112.339996	112.910004	111.920288
20200304	114.239998	116.839996	113.470001	116.769997	115.746445
20200305	114.400002	117.250000	113.910004	115.919998	114.903900
20200306	113.870003	117.910004	113.010002	117.230003	116.202423
20200309	113.820000	120.629997	112.730003	117.160004	116.133034
20200310	118.099998	120.680000	114.919998	119.790001	118.739983
20200311	117.510002	119.029999	112.800003	114.430000	113.426956
20200312	106.019997	111.489998	102.980003	104.050003	103.137947
20200313	108.239998	114.589996	103.879997	114.099998	113.099854
20200316	105.199997	111.330002	102.000000	106.760002	105.824196
20200317	112.769997	119.269997	110.459999	119.260002	118.214630
20200318	115.000000	128.080002	114.500000	122.580002	121.505524
20200319	124.459999	127.000000	117.629997	119.449997	118.926857
20200320	119.500000	122.790001	111.889999	113.970001	113.470863
20200323	114.169998	117.540001	112.209999	114.279999	113.779503
20200324	115.870003	117.370003	111.309998	115.029999	114.526215
20200325	112.970001	114.000000	108.050003	109.400002	108.920876
20200326	109.400002	110.870003	106.849998	109.820000	109.339035
20200327	110.110001	112.279999	108.599998	109.580002	109.100090
20200330	111.860001	115.800003	110.940002	115.190002	114.685516
20200331	114.309998	116.190002	112.639999	113.620003	113.122398
20200401	112.150002	115.529999	111.800003	114.139999	113.640114
20200402	113.180000	119.110001	112.339996	118.650002	118.130363
20200403	117.209999	119.910004	117.029999	119.480003	118.956734
20200406	119.059998	126.389999	118.940002	126.070000	125.517868
20200407	123.980003	126.489998	121.639999	121.989998	121.455734
20200408	123.690002	123.809998	120.589996	121.839996	121.306389
20200409	118.220001	122.870003	117.660004	121.800003	121.266571
20200413	121.269997	125.669998	121.169998	125.300003	124.751244
20200414	127.099998	129.789993	126.040001	129.000000	128.435028
20200415	129.000000	129.880005	127.120003	128.759995	128.196075
20200416	129.000000	132.919998	128.250000	132.330002	131.750458
20200417	131.479996	132.970001	129.729996	132.119995	131.541367
20200420	132.389999	133.380005	129.759995	129.850006	129.281326
20200421	130.070007	131.029999	128.160004	129.210007	128.644119
20200422	130.000000	132.380005	128.899994	131.589996	131.013687
20200423	129.850006	131.089996	127.730003	128.529999	127.967094
20200424	129.350006	129.889999	128.559998	129.440002	128.873108
20200427	130.000000	130.309998	128.169998	128.300003	127.738106
20200428	128.279999	130.240005	127.699997	128.000000	127.439415
20200429	125.570000	125.760002	122.550003	123.599998	123.058685
20200430	123.080002	123.440002	121.040001	121.550003	121.017670
20200501	121.480003	123.690002	120.779999	122.919998	122.381660
20200504	123.839996	124.400002	121.709999	123.699997	123.158241
20200505	123.800003	125.260002	123.260002	124.730003	124.183739
20200506	125.209999	125.489998	122.849998	123.300003	122.760002
20200507	125.209999	123.949997	122.430000	123.879997	123.879997
