Date	Open	High	Low	Close	Volume
20200203	53.509998	54.520000	53.349998	53.869999	53.225540
20200204	54.619999	55.049999	54.540001	54.580002	53.927048
20200205	55.560001	56.369999	55.349998	56.139999	55.468384
20200206	56.549999	56.560001	55.900002	56.119999	55.448620
20200207	55.650002	55.980000	55.310001	55.590000	54.924965
20200210	55.349998	55.799999	55.240002	55.799999	55.132450
20200211	55.939999	56.889999	55.830002	56.340000	55.665989
20200212	56.400002	57.000000	56.369999	56.520000	55.843838
20200213	56.119999	56.509998	55.639999	55.990002	55.320179
20200214	55.910000	56.389999	55.910000	56.360001	55.685753
20200218	56.020000	56.650002	54.680000	55.259998	54.598907
20200219	55.560001	56.000000	55.310001	55.910000	55.241135
20200220	55.680000	56.369999	55.580002	55.980000	55.310295
20200221	55.590000	55.650002	54.369999	54.410000	53.759079
20200224	52.759998	53.439999	51.250000	51.730000	51.111141
20200225	52.049999	52.340000	49.119999	49.480000	48.888058
20200226	50.139999	50.560001	48.900002	48.950001	48.364399
20200227	48.049999	48.900002	46.459999	46.810001	46.250000
20200228	45.200001	45.580002	43.099998	44.389999	44.389999
20200302	44.599998	47.110001	43.970001	47.080002	47.080002
20200303	46.970001	47.630001	44.560001	44.750000	44.750000
20200304	45.610001	46.340000	44.150002	46.240002	46.240002
20200305	44.450001	44.790001	43.439999	43.889999	43.889999
20200306	41.560001	43.830002	41.209999	42.279999	42.279999
20200309	38.419998	40.259998	35.270000	35.410000	35.410000
20200310	37.369999	38.680000	34.720001	37.570000	37.570000
20200311	36.110001	36.970001	35.029999	35.919998	35.919998
20200312	32.720001	33.779999	30.860001	30.980000	30.980000
20200313	33.360001	35.619999	31.590000	35.549999	35.549999
20200316	29.510000	32.689999	29.170000	29.309999	29.309999
20200317	30.110001	30.780001	27.600000	28.660000	28.660000
20200318	26.400000	27.500000	25.340000	27.209999	27.209999
20200319	26.530001	29.010000	25.510000	26.889999	26.889999
20200320	27.049999	28.040001	25.139999	25.680000	25.680000
20200323	25.309999	25.840000	23.309999	24.160000	24.160000
20200324	25.990000	29.730000	25.840000	29.610001	29.610001
20200325	30.230000	34.860001	29.780001	32.590000	32.590000
20200326	33.000000	34.660000	32.250000	33.849998	33.849998
20200327	32.000000	34.049999	31.510000	32.599998	32.599998
20200330	32.200001	33.439999	30.959999	33.209999	33.209999
20200331	32.919998	33.119999	30.879999	31.340000	31.340000
20200401	29.370001	29.750000	27.020000	27.400000	27.400000
20200402	27.010000	28.139999	26.090000	26.600000	26.600000
20200403	26.330000	27.100000	25.799999	26.410000	26.410000
20200406	28.360001	28.620001	27.570000	28.260000	28.260000
20200407	30.610001	31.340000	28.709999	28.809999	28.809999
20200408	29.320000	30.930000	28.670000	30.440001	30.440001
20200409	31.850000	34.500000	31.350000	32.599998	32.599998
20200413	32.709999	32.750000	31.090000	31.500000	31.500000
20200414	32.110001	32.570000	31.260000	31.580000	31.580000
20200415	30.040001	30.330000	29.219999	29.629999	29.629999
20200416	29.340000	29.610001	28.400000	28.629999	28.629999
20200417	30.120001	30.870001	29.910000	30.540001	30.540001
20200420	29.600000	30.510000	29.049999	29.790001	29.790001
20200421	28.500000	29.420000	28.110001	28.430000	28.430000
20200422	29.389999	29.500000	28.850000	29.049999	29.049999
20200423	30.170000	30.170000	29.000000	29.469999	29.469999
20200424	29.809999	30.330000	28.760000	29.980000	29.980000
20200427	30.309999	31.920000	30.260000	31.690001	31.690001
20200428	34.279999	35.130001	32.810001	33.610001	33.610001
20200429	35.040001	36.799999	34.700001	36.549999	36.549999
20200430	35.660000	36.689999	35.250000	36.410000	36.410000
20200501	35.279999	35.540001	34.639999	35.099998	35.099998
20200504	34.340000	35.150002	33.889999	34.970001	34.970001
20200505	35.570000	35.840000	34.669998	34.860001	34.860001
20200506	35.340000	35.439999	33.709999	33.959999	33.959999
20200507	34.189999	36.630001	34.189999	36.599998	36.599998
