Date	Open	High	Low	Close	Volume
20200203	81.129997	82.070000	80.349998	80.570000	80.463898
20200204	81.309998	81.629997	80.599998	80.919998	80.813438
20200205	81.599998	83.000000	81.370003	83.000000	82.890701
20200206	83.029999	83.769997	82.730003	83.059998	82.950623
20200207	83.000000	83.660004	82.669998	83.260002	83.150360
20200210	83.279999	83.750000	83.199997	83.589996	83.479919
20200211	83.599998	84.059998	83.330002	83.660004	83.549835
20200212	83.800003	83.830002	82.120003	83.239998	83.130386
20200213	83.199997	83.949997	82.860001	83.860001	83.749573
20200214	83.860001	84.089996	83.330002	83.769997	83.659683
20200218	83.779999	84.199997	83.010002	83.400002	83.290176
20200219	81.730003	83.300003	80.989998	81.419998	81.312782
20200220	80.720001	81.610001	80.519997	80.839996	80.733543
20200221	80.620003	81.720001	80.260002	81.459999	81.352730
20200224	80.150002	81.250000	79.709999	80.970001	80.863373
20200225	80.930000	81.029999	79.580002	80.000000	79.894653
20200226	80.410004	81.529999	79.459999	79.650002	79.545113
20200227	79.139999	79.910004	76.230003	76.279999	76.179550
20200228	74.879997	75.930000	71.650002	73.160004	73.063660
20200302	73.599998	78.910004	73.589996	78.879997	78.776123
20200303	78.690002	79.970001	76.209999	77.239998	77.138283
20200304	78.029999	81.199997	77.800003	81.050003	80.943275
20200305	78.779999	80.970001	78.519997	80.540001	80.433945
20200306	77.930000	80.980003	77.620003	80.519997	80.413963
20200309	75.419998	77.480003	73.400002	75.290001	75.190857
20200310	77.260002	78.000000	74.599998	77.959999	77.857338
20200311	75.540001	75.660004	73.239998	75.110001	75.011093
20200312	69.769997	73.349998	68.129997	69.620003	69.528320
20200313	73.430000	78.139999	71.010002	78.070000	77.967194
20200316	67.519997	75.050003	66.589996	73.000000	72.903870
20200317	75.110001	78.639999	72.930000	77.290001	77.188225
20200318	73.279999	74.690002	68.800003	72.150002	72.054993
20200319	71.349998	71.750000	66.220001	67.040001	66.951721
20200320	67.199997	71.870003	65.190002	68.279999	68.190086
20200323	67.000000	68.730003	62.180000	66.550003	66.462364
20200324	70.169998	71.889999	67.120003	69.040001	68.949089
20200325	68.989998	72.779999	68.110001	69.949997	69.857887
20200326	70.860001	76.599998	70.110001	75.820000	75.720154
20200327	72.769997	74.739998	71.599998	73.540001	73.443161
20200330	74.169998	76.830002	73.120003	76.180000	76.079681
20200331	75.389999	75.800003	73.360001	73.839996	73.742760
20200401	71.360001	73.099998	70.720001	72.360001	72.264717
20200402	71.870003	77.540001	71.739998	76.559998	76.459183
20200403	76.230003	76.750000	74.919998	75.940002	75.840004
20200406	77.750000	78.430000	74.080002	75.989998	75.989998
20200407	77.879997	78.599998	75.410004	75.599998	75.599998
20200408	76.099998	78.550003	74.639999	77.809998	77.809998
20200409	78.910004	80.760002	78.120003	80.389999	80.389999
20200413	80.000000	80.000000	76.870003	77.099998	77.099998
20200414	79.070000	81.449997	78.720001	80.470001	80.470001
20200415	74.309998	80.080002	72.680000	79.250000	79.250000
20200416	79.120003	79.839996	77.879997	79.089996	79.089996
20200417	81.029999	82.910004	79.260002	82.500000	82.500000
20200420	81.680000	82.199997	80.870003	81.940002	81.940002
20200421	80.040001	82.519997	79.769997	81.250000	81.250000
20200422	82.540001	82.839996	81.540001	82.489998	82.489998
20200423	82.730003	82.730003	81.190002	81.610001	81.610001
20200424	82.180000	82.970001	80.879997	82.870003	82.870003
20200427	83.000000	83.300003	82.239998	82.959999	82.959999
20200428	83.589996	83.830002	80.970001	81.139999	81.139999
20200429	81.760002	81.760002	79.320000	79.800003	79.800003
20200430	78.800003	79.379997	76.860001	77.300003	77.300003
20200501	76.400002	77.160004	75.510002	76.180000	76.180000
20200504	75.870003	76.070000	74.809998	75.849998	75.849998
20200505	76.029999	78.589996	76.029999	78.040001	78.040001
20200506	78.610001	78.800003	75.919998	76.190002	76.190002
20200507	77.000000	77.500000	75.110001	75.879997	75.879997
