Date	Open	High	Low	Close	Volume
20200203	53.570000	54.250000	53.549999	53.689999	53.059586
20200204	54.380001	54.840000	54.189999	54.220001	53.583366
20200205	55.000000	55.389999	54.810001	55.200001	54.551861
20200206	55.520000	55.599998	54.730000	54.799999	54.156555
20200207	54.639999	54.740002	54.299999	54.619999	53.978668
20200210	54.439999	54.639999	54.099998	54.639999	53.998432
20200211	54.709999	55.310001	54.700001	54.930000	54.285030
20200212	55.259998	55.689999	54.790001	54.810001	54.166439
20200213	54.660000	55.369999	54.480000	55.180000	54.532093
20200214	55.209999	55.330002	54.840000	55.110001	54.462917
20200218	54.880001	55.099998	53.799999	54.419998	53.781013
20200219	54.700001	54.880001	54.610001	54.750000	54.107143
20200220	54.570000	55.230000	54.520000	54.799999	54.156555
20200221	54.520000	54.689999	54.049999	54.549999	53.909489
20200224	53.049999	53.599998	52.950001	53.080002	52.456753
20200225	53.029999	53.330002	50.549999	50.720001	50.124462
20200226	51.189999	51.450001	49.650002	49.660000	49.076908
20200227	48.700001	49.580002	47.509998	47.520000	46.962036
20200228	46.009998	46.709999	44.910000	46.439999	45.894714
20200302	46.480000	48.160000	45.509998	48.160000	47.594521
20200303	47.980000	49.040001	45.680000	46.099998	45.558704
20200304	46.570000	46.799999	45.320000	46.660000	46.112133
20200305	45.299999	45.299999	43.130001	43.779999	43.265945
20200306	41.680000	42.730000	41.410000	42.450001	41.951565
20200309	38.020000	39.049999	35.880001	36.320000	35.893539
20200310	38.439999	38.930000	36.150002	38.639999	38.186298
20200311	37.000000	37.650002	35.529999	36.209999	35.784832
20200312	33.630001	34.400002	31.020000	31.610001	31.238846
20200313	34.619999	37.150002	32.959999	37.099998	36.664383
20200316	30.049999	35.500000	30.000000	32.570000	32.187572
20200317	33.369999	34.310001	31.240000	33.720001	33.324070
20200318	31.389999	33.959999	30.910000	33.000000	32.612522
20200319	32.330002	33.930000	31.070000	33.209999	32.820057
20200320	33.880001	33.930000	31.049999	32.570000	32.187572
20200323	31.760000	32.250000	28.590000	28.930000	28.590313
20200324	30.879999	31.500000	29.760000	31.200001	30.833660
20200325	31.400000	33.740002	29.990000	32.029999	31.653912
20200326	32.380001	36.720001	32.230000	36.180000	35.755184
20200327	34.459999	37.189999	34.169998	35.770000	35.349998
20200330	35.000000	36.099998	34.009998	35.869999	35.869999
20200331	35.439999	36.369999	33.919998	34.450001	34.450001
20200401	32.529999	33.000000	31.260000	31.930000	31.930000
20200402	31.600000	33.080002	31.450001	32.669998	32.669998
20200403	32.419998	32.880001	30.780001	31.190001	31.190001
20200406	33.169998	34.709999	33.000000	34.369999	34.369999
20200407	36.720001	36.889999	34.340000	34.450001	34.450001
20200408	34.959999	35.900002	34.380001	35.650002	35.650002
20200409	36.709999	38.779999	36.430000	38.049999	38.049999
20200413	38.000000	38.090000	36.330002	36.790001	36.790001
20200414	37.689999	37.689999	35.250000	35.799999	35.799999
20200415	35.130001	35.500000	32.810001	33.330002	33.330002
20200416	33.020000	33.639999	31.400000	31.780001	31.780001
20200417	33.080002	35.290001	33.080002	35.060001	35.060001
20200420	34.000000	35.230000	33.439999	34.250000	34.250000
20200421	33.000000	33.560001	32.400002	32.730000	32.730000
20200422	33.509998	33.779999	32.935001	33.320000	33.320000
