Date	Open	High	Low	Close	Volume
20200203	75.480003	76.110001	74.575996	74.779999	74.706017
20200204	75.669998	76.705002	75.660004	76.489998	76.414322
20200205	77.550003	77.680000	76.934998	77.559998	77.483261
20200206	77.760002	78.029999	76.879997	77.830002	77.752998
20200207	77.160004	80.610001	77.099998	79.019997	78.941818
20200210	78.570000	79.370003	78.169998	79.339996	79.261497
20200211	79.470001	79.910004	79.099998	79.400002	79.321442
20200212	80.000000	80.099998	78.625000	79.000000	78.921837
20200213	78.459999	78.680000	77.050003	77.239998	77.163582
20200214	77.370003	77.870003	77.220001	77.809998	77.733017
20200218	77.559998	77.989998	76.800003	77.650002	77.573174
20200219	77.970001	77.980003	76.730003	76.860001	76.783958
20200220	76.760002	77.339996	76.250000	76.790001	76.714027
20200221	76.269997	76.510002	75.669998	75.809998	75.734993
20200224	73.760002	73.779999	72.220001	72.550003	72.478226
20200225	72.879997	73.010002	69.959999	70.279999	70.210464
20200226	70.959999	71.910004	70.290001	70.750000	70.680000
20200227	69.550003	72.389999	69.161003	70.290001	70.290001
20200228	68.290001	69.324997	67.459999	69.160004	69.160004
20200302	69.250000	70.739998	68.000000	70.650002	70.650002
20200303	70.309998	72.650002	69.010002	69.379997	69.379997
20200304	70.089996	72.150002	69.300003	72.070000	72.070000
20200305	70.290001	70.514999	67.589996	68.160004	68.160004
20200306	66.139999	67.440002	65.739998	66.809998	66.809998
20200309	63.099998	63.660000	59.029999	62.110001	62.110001
20200310	63.480000	64.000000	59.310001	62.459999	62.459999
20200311	60.509998	61.259998	58.889999	59.430000	59.430000
20200312	55.650002	57.860001	52.404999	55.730000	55.730000
20200313	58.060001	59.750000	54.930000	59.730000	59.730000
20200316	53.340000	56.060001	50.799999	51.840000	51.840000
20200317	52.860001	53.549999	49.419998	52.660000	52.660000
20200318	49.150002	49.150002	37.310001	45.060001	45.060001
20200319	44.669998	47.110001	42.500000	46.049999	46.049999
20200320	47.250000	47.590000	43.900002	45.580002	45.580002
20200323	44.340000	45.040001	40.638000	42.009998	42.009998
20200324	44.360001	50.209999	43.798000	49.919998	49.919998
20200325	50.439999	51.950001	48.419998	49.889999	49.889999
20200326	50.730000	52.439999	49.259998	51.669998	51.669998
20200327	49.299999	50.939999	47.700001	49.650002	49.650002
20200330	49.000000	52.590000	48.970001	52.099998	52.099998
20200331	51.570000	55.840000	51.570000	55.189999	55.189999
20200401	53.439999	55.590000	52.549999	54.970001	54.970001
20200402	54.689999	56.480000	54.340000	56.000000	56.000000
20200403	56.209999	58.310001	53.410000	54.279999	54.279999
20200406	55.790001	57.980000	54.895000	57.250000	57.250000
20200407	59.750000	61.020000	58.330002	58.450001	58.450001
20200408	58.509998	61.490002	58.020000	60.639999	60.639999
20200409	61.349998	62.950001	60.430000	61.040001	61.040001
20200413	60.919998	61.029999	58.599998	59.419998	59.419998
20200414	60.580002	61.761002	60.410000	61.009998	61.009998
20200415	59.430000	59.830002	57.389999	57.490002	57.490002
20200416	56.869999	57.000000	55.509998	56.779999	56.779999
20200417	58.310001	60.459999	58.240002	60.360001	60.360001
20200420	59.490002	59.705002	57.990002	58.700001	58.700001
20200421	56.740002	58.119999	55.734001	55.840000	55.840000
20200422	57.169998	57.310001	56.180000	56.419998	56.419998
