Date	Open	High	Low	Close	Volume
20200203	76.010002	77.580002	75.980003	76.089996	75.325714
20200204	77.389999	78.680000	77.389999	77.739998	76.959145
20200205	79.059998	80.070000	78.790001	80.040001	79.236046
20200206	80.660004	81.000000	78.989998	80.269997	79.463730
20200207	79.349998	79.919998	78.559998	79.139999	78.345078
20200210	78.930000	79.589996	78.750000	79.129997	78.335182
20200211	79.400002	80.629997	79.389999	79.779999	78.978653
20200212	80.529999	81.820000	80.300003	80.430000	79.622124
20200213	79.790001	80.309998	78.470001	78.849998	78.057991
20200214	78.879997	79.300003	77.720001	77.849998	77.068039
20200218	77.400002	78.440002	76.699997	76.879997	76.107780
20200219	77.279999	78.910004	76.900002	78.760002	77.968903
20200220	78.120003	79.419998	77.849998	77.889999	77.107635
20200221	77.440002	77.849998	76.500000	77.129997	76.355270
20200224	74.010002	74.470001	73.019997	74.010002	73.266609
20200225	74.019997	74.050003	70.099998	70.849998	70.138351
20200226	71.070000	71.680000	69.550003	70.139999	69.435478
20200227	68.260002	72.470001	67.500000	69.379997	68.683113
20200228	67.010002	68.330002	65.419998	68.110001	67.425873
20200302	67.959999	68.839996	65.599998	68.690002	68.000046
20200303	68.139999	69.330002	65.059998	65.849998	65.188568
20200304	66.900002	67.010002	64.349998	67.000000	66.327019
20200305	64.019997	64.019997	61.580002	62.400002	61.773228
20200306	59.650002	61.619999	59.130001	60.130001	59.526028
20200309	54.020000	55.889999	52.500000	52.660000	52.131058
20200310	55.619999	56.730000	53.009998	56.730000	56.160179
20200311	54.919998	55.889999	52.980000	54.189999	53.645691
20200312	50.150002	52.310001	47.480000	48.119999	47.636662
20200313	52.020000	59.020000	50.509998	58.860001	58.268784
20200316	48.599998	56.000000	47.720001	47.720001	47.240681
20200317	49.160000	50.580002	45.680000	49.930000	49.428482
20200318	46.419998	50.169998	42.099998	45.220001	44.765789
20200319	44.380001	47.639999	42.529999	46.630001	46.161629
20200320	47.840000	50.000000	45.820000	46.669998	46.201225
20200323	46.150002	46.980000	42.900002	43.209999	42.775978
20200324	46.410000	49.299999	45.220001	48.570000	48.082142
20200325	50.000000	51.709999	45.189999	49.380001	48.884007
20200326	49.930000	49.950001	47.799999	49.419998	48.923603
20200327	47.209999	50.169998	46.160000	48.660000	48.171238
20200330	48.049999	52.180000	47.680000	51.770000	51.250000
20200331	51.250000	54.090000	50.919998	53.270000	53.270000
20200401	50.049999	50.849998	49.160000	50.400002	50.400002
20200402	50.150002	52.880001	50.080002	52.419998	52.419998
20200403	52.099998	53.360001	50.860001	52.160000	52.160000
20200406	54.860001	56.020000	53.580002	55.549999	55.549999
20200407	58.639999	59.119999	55.959999	56.130001	56.130001
20200408	56.669998	59.000000	56.090000	58.560001	58.560001
20200409	59.910000	62.509998	59.630001	60.950001	60.950001
20200413	61.000000	61.209999	58.340000	59.439999	59.439999
20200414	61.049999	61.889999	59.139999	60.610001	60.610001
20200415	57.700001	58.740002	56.900002	57.070000	57.070000
20200416	56.930000	59.070000	56.900002	58.500000	58.500000
20200417	61.959999	61.990002	56.689999	58.490002	58.490002
20200420	57.540001	59.610001	56.650002	58.180000	58.180000
20200421	56.439999	57.509998	54.599998	55.990002	55.990002
20200422	57.430000	57.889999	56.724998	57.250000	57.250000
